step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2890.0,167,1214.0,2.3664717348927877,3.489648245982118,3,93.0,0.33341397716799687,3,92.0,0.3418546195570171,13,418.0,0.19681315502881036,5,360.0,0.1944538972129039,23,689.0,0.08600587839608581,2,292.0,0.14663518935309824,22,511.0,0.06983024817911176,3,41.0,0.5615234568730555,0,2.0,0.8944803666511696,3,23.0,0.37250268489090277,19,838.0,0.10305469652139705,13,807.0,0.10631799205075843,14,863.0,0.21389142318978932,14,447.0,0.157938304311022,25,962.0,0.07471461275169126,5,342.0,0.35908080266769665,167,6780.0
2895.0,140,895.0,1.7828685258964143,3.7561357185253352,9,122.0,0.25376584855202705,8,114.0,0.2654011236556545,11,461.0,0.15124830445749565,7,372.0,0.13121811536744016,13,751.0,0.12929904860605845,7,319.0,0.26057743970551356,14,549.0,0.13623929841816618,1,24.0,0.709563808437026,0,0.0,0.6855562591048009,6,28.0,0.4530729730015381,12,795.0,0.2285997181685798,10,666.0,0.2352698002844492,11,640.0,0.3046737146207315,5,470.0,0.3666863076798817,16,976.0,0.09912253471609317,10,339.0,0.17056019798979255,140,6626.0
2900.0,146,772.0,1.5470941883767535,3.945136725885499,10,135.0,0.24096873225843662,8,122.0,0.24653342847430978,11,512.0,0.19020226438380702,15,431.0,0.22818255411063856,10,706.0,0.18930200563716973,13,374.0,0.30577082523540766,10,588.0,0.23902555490843877,2,16.0,0.6847222164524834,2,9.0,0.538252356751828,2,32.0,0.6203858698564091,5,799.0,0.23074903180476042,10,654.0,0.2714926844291558,11,637.0,0.20273743309509884,9,482.0,0.3042212628833016,12,1044.0,0.11920375971043759,16,396.0,0.12831973076964082,146,6937.0
2905.0,159,884.0,1.7504950495049505,3.911053535734005,8,120.0,0.3259120635090739,3,95.0,0.47494594187831085,8,470.0,0.2676518576867105,20,521.0,0.1859518758019571,14,594.0,0.13635555333583213,15,361.0,0.335085661220722,14,648.0,0.2669854065128365,0,4.0,0.15043093992986448,0,7.0,0.6745016071355222,3,15.0,0.6412838048058148,10,785.0,0.14575360327609851,12,702.0,0.20968961895645036,9,690.0,0.132388440131242,12,432.0,0.15408816516313767,9,983.0,0.24529466967208924,22,495.0,0.20440510965267572,159,6922.0
2910.0,155,997.0,1.9742574257425742,3.643419855640488,3,127.0,0.2697219811051206,5,52.0,0.4214627454187278,6,363.0,0.2907482872200038,22,537.0,0.1291670704323044,11,600.0,0.0947137757328429,15,429.0,0.12002923819484224,21,738.0,0.12853627185812058,2,9.0,0.38080452213334204,0,4.0,0.9343049118417076,1,11.0,0.35703017980334084,13,714.0,0.08792262435234073,9,660.0,0.13182394392699157,7,624.0,0.29072713880900886,11,330.0,0.13075338454181765,5,808.0,0.30526296519013985,24,611.0,0.2943686030659721,155,6617.0
2915.0,169,1266.0,2.4823529411764707,3.9074783069529695,10,154.0,0.27095818703574703,1,49.0,0.3940093058933187,5,334.0,0.1644644717377244,22,477.0,0.06884553892513433,10,609.0,0.14477392136903863,17,507.0,0.18963111755916628,29,865.0,0.041679371118766524,0,0.0,0.9126022594697487,1,2.0,0.7186089615449511,5,20.0,0.4921392636037206,14,582.0,0.18444567204945936,8,531.0,0.1437625080724213,4,437.0,0.30670432552766863,10,233.0,0.3679559029529591,5,548.0,0.17197215151684714,28,738.0,0.093377162027173,169,6086.0
2920.0,155,1165.0,2.284313725490196,3.8047200071663205,12,166.0,0.24791188809177847,8,59.0,0.3140106001993953,7,361.0,0.23834429806308122,16,560.0,0.11716138951898876,11,567.0,0.13149463977218345,17,591.0,0.18352931351388324,25,894.0,0.16624149648872744,1,10.0,0.31304837686538434,4,14.0,0.5879346184593908,1,25.0,0.607735366302268,9,609.0,0.1923925900582454,5,504.0,0.22961028845089626,4,451.0,0.13534617055401643,3,232.0,0.3207239573764287,2,562.0,0.1936561568665746,30,777.0,0.0195741522109916,155,6382.0
2925.0,148,1063.0,2.1345381526104417,4.021177179459262,8,146.0,0.25667532440541174,7,76.0,0.4015216072960273,12,411.0,0.32744903995860225,14,619.0,0.2111742153504552,8,459.0,0.22326855004434273,19,582.0,0.09801500236610797,15,787.0,0.2919654514788185,0,8.0,0.8619316004574306,0,11.0,0.41728724445529447,3,18.0,0.6229611667895971,10,624.0,0.12444324778794376,8,524.0,0.24828077545429153,7,484.0,0.12038589710835965,7,212.0,0.2126967852976991,7,580.0,0.32530594011519004,23,707.0,0.15015982925813998,148,6248.0
2930.0,151,926.0,1.874493927125506,3.980792406761777,6,103.0,0.3462245126595045,4,53.0,0.5162192436038563,13,399.0,0.22638557381644983,9,579.0,0.33231362161023703,7,467.0,0.22816765599842093,22,555.0,0.05325422392509863,10,799.0,0.16767264808039856,0,8.0,0.8609921057540371,2,13.0,0.6770497837164364,6,44.0,0.46306452214070887,12,578.0,0.08544250761568704,9,475.0,0.14743674368091722,9,413.0,0.2505624421058513,14,250.0,0.10244457449691459,14,635.0,0.25400725439689165,14,551.0,0.25072730606592797,151,5922.0
2935.0,139,680.0,1.3438735177865613,3.5882069794058093,2,98.0,0.3817421691515154,3,51.0,0.37585466871134215,12,459.0,0.09529540995927248,7,451.0,0.25451104372669414,12,494.0,0.13996508287954082,16,637.0,0.08186133879063953,11,853.0,0.13675493518628973,1,5.0,0.41233995509856297,0,4.0,0.8434461541057726,3,44.0,0.28913638369314376,11,492.0,0.14141623756251454,10,337.0,0.1557202983597762,7,268.0,0.30527214432136474,15,261.0,0.2312852085418123,24,731.0,0.08044397007860288,5,451.0,0.30423965055065605,139,5636.0
2940.0,148,779.0,1.5334645669291338,3.7385903242582135,6,89.0,0.32425815145562903,7,58.0,0.25793383317758556,17,534.0,0.07826814050956166,9,478.0,0.11637963299350512,14,510.0,0.10438326874636762,13,681.0,0.11345887540721047,8,784.0,0.2710292786692775,5,28.0,0.1633192853869166,1,4.0,0.6275763865335441,4,29.0,0.546095912117672,6,483.0,0.2428564186747772,10,303.0,0.2295444739793899,7,270.0,0.18533422869416016,9,189.0,0.2902558671286459,28,859.0,0.04346867080987168,4,435.0,0.3086554006707739,148,5734.0
2945.0,158,1044.0,2.0796812749003983,4.034099937274382,8,89.0,0.27866562663444655,14,114.0,0.20013903782603884,14,526.0,0.20774647733977356,9,519.0,0.1911284577986532,13,446.0,0.2031532770577845,18,753.0,0.19938711703426376,5,615.0,0.24088525792799673,0,27.0,0.7174838173795407,2,4.0,0.41372083599245035,4,46.0,0.6308242048263829,10,501.0,0.2622063134141324,7,316.0,0.2993354033663967,9,312.0,0.12597094073693965,3,162.0,0.4263214958585492,33,1003.0,0.12811487150667816,9,458.0,0.17877310577334438,158,5891.0
2950.0,167,1380.0,2.7766599597585513,4.064373149073172,6,69.0,0.3231202861478209,16,194.0,0.3475649380479275,6,403.0,0.2518795834843295,16,587.0,0.24178202690255457,11,493.0,0.22288749310401193,18,751.0,0.18544115536364644,5,603.0,0.16597984916759928,0,8.0,0.8795934528863976,4,20.0,0.48337728518974876,0,30.0,0.4571551984944477,14,560.0,0.15980409378222468,12,321.0,0.2479521980471882,7,288.0,0.24329854293538772,8,186.0,0.36749094968017293,36,1178.0,0.16380472857260758,8,426.0,0.24233829052639796,167,6117.0
2955.0,173,1413.0,2.820359281437126,3.666364620230369,3,76.0,0.2979206464556331,11,212.0,0.23338645405488975,9,440.0,0.11722147062375875,17,576.0,0.253522682635405,13,550.0,0.16434046042049297,17,612.0,0.11906725523181733,7,633.0,0.22484343943368706,1,5.0,0.5790086811379809,0,17.0,0.4681870892053732,2,8.0,0.5075371943147469,16,558.0,0.086626646880361,18,402.0,0.17440938677764029,6,215.0,0.3081760395857733,14,241.0,0.2664957912629678,32,1200.0,0.12713417064152122,7,464.0,0.3960498217095302,173,6209.0
2960.0,190,1378.0,2.728712871287129,3.694118917485187,9,96.0,0.29094847087562326,8,176.0,0.24133546537351602,11,495.0,0.13818660160699808,16,489.0,0.22525818323956867,18,633.0,0.07543799879108563,13,679.0,0.16190467053734794,13,683.0,0.21860727122129306,6,22.0,0.05097376719107299,2,12.0,0.6702224594319209,2,10.0,0.6645938434057246,14,429.0,0.2060444382573717,25,512.0,0.110679080330409,3,192.0,0.21317729104031172,14,264.0,0.11817300437704105,26,1085.0,0.08499454406870538,10,498.0,0.4177265028898475,190,6275.0
2965.0,190,1500.0,2.9702970297029703,3.7820440531183417,10,111.0,0.2737477000373127,3,193.0,0.3051641039577631,10,455.0,0.23507371573057054,10,517.0,0.13842563594831025,16,608.0,0.0441231518007718,9,730.0,0.3067787533724562,20,767.0,0.2124375137636369,5,40.0,0.12406119145019288,0,7.0,0.7382857343023836,2,16.0,0.7026164601208653,14,425.0,0.2479637260593774,31,655.0,0.031111949313400798,8,225.0,0.17197407377895488,13,230.0,0.272118631701845,23,858.0,0.09173441494955117,16,566.0,0.32413540008893893,190,6403.0
2970.0,174,1462.0,2.9535353535353535,3.6920957901660882,6,97.0,0.30035532137461546,9,223.0,0.3391682461104615,9,381.0,0.19659417797056217,8,554.0,0.16523978123186972,12,503.0,0.09667732455471675,13,783.0,0.328079112879546,26,885.0,0.10084894084260507,0,25.0,0.6204569815346108,1,5.0,0.58524358958683,0,2.0,0.438257844216184,14,493.0,0.1239506847506912,30,687.0,0.136125782058898,6,217.0,0.26852859253396383,7,240.0,0.32089884246953326,10,911.0,0.17543772993025758,23,667.0,0.12464548819482657,174,6673.0
2975.0,177,1497.0,3.0303643724696356,3.8876219831689323,3,103.0,0.28829283116231297,10,221.0,0.21508286253673373,6,328.0,0.1305873151306382,14,608.0,0.21400033856636613,9,481.0,0.23396958265596549,20,869.0,0.2282860671021623,29,1028.0,8.43266753590215e-05,0,4.0,0.8836275403360256,1,5.0,0.4594909923385611,2,11.0,0.5123932995385533,20,583.0,0.10013801973688634,20,621.0,0.23558694442889108,4,151.0,0.4288645311778648,7,266.0,0.2758006603154518,8,891.0,0.21260841530958313,24,681.0,0.02197004588514805,177,6851.0
2980.0,166,1315.0,2.635270541082164,3.6804073236171018,9,119.0,0.3112822925929581,9,174.0,0.2696489772928164,4,346.0,0.20573086667247706,14,594.0,0.21086125450895532,9,525.0,0.2502669616469873,21,858.0,0.09073604840154983,23,1027.0,0.06344107752393373,2,8.0,0.4984732051655389,3,13.0,0.633332268021464,0,6.0,0.7514991627532059,20,645.0,0.1820839994213203,14,502.0,0.17453582768999676,3,146.0,0.27071814523840926,8,251.0,0.1222807834859547,10,816.0,0.16822951413682377,17,543.0,0.11850342563974998,166,6573.0
2985.0,145,1042.0,2.1135902636916835,3.8812563077657,8,126.0,0.23944764778357264,3,90.0,0.36330807013707994,8,367.0,0.24967608341986397,13,454.0,0.12467333094756548,10,563.0,0.16247044216367487,23,749.0,0.08546630347469965,13,864.0,0.2489704469557535,7,35.0,0.3195794077176213,0,12.0,0.6973473446160354,0,3.0,0.8807925468471263,23,690.0,0.1619119283807158,10,442.0,0.23364496979418625,8,175.0,0.1333612201785242,4,183.0,0.29132314145965565,7,628.0,0.2851857099050938,8,581.0,0.15274179601029322,145,5962.0
2990.0,143,963.0,1.9298597194388778,3.8993837582456106,5,100.0,0.3457455573582528,2,89.0,0.4895789678809808,14,426.0,0.15486185062038918,10,500.0,0.12177502809784413,13,579.0,0.08803413950895234,13,784.0,0.18738739412455033,13,862.0,0.28405395245570286,6,60.0,0.39905927848099926,2,8.0,0.5909951395835342,1,3.0,0.6943166959727283,30,794.0,0.09092480968159744,4,454.0,0.29122495644706775,7,178.0,0.23912593269049737,4,195.0,0.30532193130463814,8,661.0,0.3066813209047351,11,630.0,0.11900754246924447,143,6323.0
2995.0,158,964.0,1.9013806706114398,3.7531966985008203,3,89.0,0.3885994633067739,7,96.0,0.4186223889243706,17,431.0,0.06788073462523245,9,542.0,0.2201831394687178,17,660.0,0.058231282197983576,10,810.0,0.19574856196809212,11,919.0,0.24201628277100054,2,35.0,0.5117309108462851,2,12.0,0.3719216731302679,2,14.0,0.44024722157837876,33,834.0,0.04177438310273633,9,476.0,0.3052756153723922,4,131.0,0.2846768973242683,10,231.0,0.24671265601315776,12,665.0,0.17942042732195776,10,582.0,0.22518484705815087,158,6527.0
3000.0,170,1115.0,2.23,3.720763098571229,8,117.0,0.2970717095107636,8,107.0,0.2351744133455713,15,368.0,0.16751229367392137,14,596.0,0.25274332182560605,22,757.0,0.13551785126283836,9,755.0,0.10487355219925983,8,831.0,0.16434783885009352,5,35.0,0.42276295351124976,2,15.0,0.4107225584925962,0,10.0,0.682098182132777,27,732.0,0.1800103365207582,16,534.0,0.35039590420844524,4,125.0,0.19669297072804048,11,230.0,0.10134414584833158,15,711.0,0.13270654789640887,6,433.0,0.2980848457635631,170,6356.0
3005.0,166,1217.0,2.4291417165668663,3.6904884224504024,9,125.0,0.2903548500292843,3,71.0,0.3480482791199721,12,418.0,0.231694900655233,20,681.0,0.128707528057523,27,886.0,0.15347979158493885,8,597.0,0.15150932920177823,7,617.0,0.14195167564733574,2,38.0,0.4687403109363958,5,22.0,0.4874338016294809,0,4.0,0.8628382104510482,15,759.0,0.23797102893845729,22,627.0,0.1219271495696337,7,157.0,0.1596656834990613,6,180.0,0.26806586456460246,18,684.0,0.09403606549605709,5,414.0,0.3421306543828964,166,6280.0
3010.0,186,1557.0,3.120240480961924,3.7601621618539816,3,76.0,0.425802064623331,3,73.0,0.43886956804703514,12,474.0,0.23320689698712008,26,801.0,0.013759405687186806,29,1023.0,0.06959961192492146,6,608.0,0.26867771727658757,6,638.0,0.1697826101699093,6,35.0,0.5455418426880413,6,47.0,0.5310491624209103,1,4.0,0.5518678359571346,12,800.0,0.18115538063895445,27,754.0,0.03371854552332067,13,209.0,0.21485881109197055,8,209.0,0.2905016797625492,19,553.0,0.1583693671522688,9,447.0,0.3390133889305211,186,6751.0
3015.0,198,1758.0,3.5089820359281436,3.488719086474166,2,65.0,0.43854941800158204,7,91.0,0.3586859712458011,15,538.0,0.10647530993632433,26,818.0,0.10707294337185717,27,1043.0,0.042156532865001844,10,631.0,0.3140799730615429,8,660.0,0.26511932154314355,4,43.0,0.2919496036646919,4,48.0,0.30059352854533217,3,23.0,0.36660509243763434,10,765.0,0.13225142083955183,28,898.0,0.1560291895983493,13,221.0,0.23632425035763308,9,241.0,0.19040401679259353,17,630.0,0.16832517562288715,15,505.0,0.18775020730412517,198,7220.0
3020.0,196,1803.0,3.5492125984251968,3.6313348514859207,7,88.0,0.32982663686430885,9,102.0,0.18775910348576555,16,539.0,0.0659949534752033,16,644.0,0.2645688822243595,24,935.0,0.1905008400676256,10,570.0,0.2513485166113241,14,717.0,0.22034042551386027,7,42.0,0.1466969621792752,2,24.0,0.44325414918492206,0,15.0,0.6010186782848592,11,654.0,0.23150803092045372,28,1038.0,0.19620483026907742,8,187.0,0.18162205285212787,15,310.0,0.18148056366017934,11,666.0,0.13635739864263047,18,480.0,0.04346651384454151,196,7011.0
3025.0,171,1554.0,3.095617529880478,3.4185647990375103,8,98.0,0.30194556769843134,5,86.0,0.3051402605903156,14,536.0,0.09612201262033013,10,652.0,0.19664086511013512,16,785.0,0.28697329714877307,11,431.0,0.13751712880924538,16,661.0,0.1330603020217022,2,43.0,0.2459727751575595,3,23.0,0.5109148549517729,0,4.0,0.9114638490737363,9,633.0,0.19123154952746557,28,1065.0,0.06411190113576308,5,127.0,0.23386061614212367,21,403.0,0.195694771333217,7,602.0,0.12653423849496837,16,399.0,0.11709549145246238,171,6548.0
3030.0,157,1058.0,2.120240480961924,3.32833197693873,3,68.0,0.3618851444598018,4,81.0,0.4141188450798436,16,606.0,0.057857806095315815,10,702.0,0.11748247836299916,8,734.0,0.20412532107507034,10,484.0,0.11283740741661015,16,515.0,0.09554023874631794,6,30.0,0.5753004768198501,6,45.0,0.5230881059651371,1,2.0,0.6403110676434198,10,651.0,0.11009172653797049,25,976.0,0.07559650227928771,3,143.0,0.4810686034703598,21,443.0,0.18751320097649546,11,456.0,0.11752857573359722,7,408.0,0.17421145522640863,157,6344.0
3035.0,149,870.0,1.7330677290836654,3.909572777093086,5,41.0,0.45931275152597656,8,93.0,0.4396440812201628,16,691.0,0.1759720167129698,7,638.0,0.1391557751583382,8,749.0,0.2143655754746431,11,513.0,0.19482531912934514,13,533.0,0.13318129444336826,1,31.0,0.5486109829500228,3,44.0,0.3133476766405205,2,13.0,0.6128860246711952,12,657.0,0.16015787214791066,18,767.0,0.24610808077179314,7,149.0,0.4041233801958011,21,406.0,0.13174591451676623,7,478.0,0.2032982915757117,10,436.0,0.10928286919865703,149,6239.0
3040.0,143,814.0,1.5714285714285714,4.069806061499547,3,38.0,0.42544160553488763,10,104.0,0.2313329129716457,20,783.0,0.20799868309538833,3,447.0,0.1454378948006011,12,775.0,0.2889865477089781,13,519.0,0.18236745598388387,10,570.0,0.1479578478630271,1,4.0,0.3342002378466064,2,22.0,0.4465653463415048,0,4.0,0.7303816428333655,22,744.0,0.08967159158778341,5,790.0,0.31337217604243844,8,147.0,0.23677098501867827,15,491.0,0.13337609175164258,10,490.0,0.21942681601378689,9,408.0,0.1256648873642684,143,6336.0
3045.0,174,1005.0,1.9552529182879377,3.7555618871032213,8,42.0,0.370459382946686,10,89.0,0.20214628223103634,26,899.0,0.11782758695578328,6,463.0,0.2972507965940185,18,845.0,0.24260652337547212,13,439.0,0.0629854471362617,13,626.0,0.15125876869622976,6,23.0,0.0972089538140772,1,22.0,0.4548026531969191,0,4.0,0.89964348317401,25,765.0,0.14089776271653204,7,775.0,0.256112059430435,12,199.0,0.06180279709269697,11,544.0,0.227745784444831,11,432.0,0.13020936953916795,7,409.0,0.2354630653544478,174,6576.0
3050.0,174,1042.0,2.0511811023622046,3.3484430665823175,6,55.0,0.34344164167092955,3,99.0,0.27862075056683205,27,925.0,0.04722545094262649,8,499.0,0.33409526390259947,19,827.0,0.07876888591470999,10,489.0,0.09878402783765748,14,590.0,0.1734735294555674,2,36.0,0.20557039623719947,5,40.0,0.5431984991956059,0,0.0,0.8399709825621121,22,683.0,0.20769992720852823,11,708.0,0.16632323149531367,8,250.0,0.2142967879364448,14,605.0,0.2438954655405218,15,312.0,0.11850546645903044,10,446.0,0.25206180922611693,174,6564.0
3055.0,193,1188.0,2.357142857142857,3.5187221418151675,3,41.0,0.4767075429536673,8,115.0,0.37774625357388175,24,845.0,0.18631368898295142,16,558.0,0.3469937728819497,22,722.0,0.07457279389091075,14,540.0,0.16662088264784494,12,456.0,0.18246325184609122,1,15.0,0.7433205898952765,3,42.0,0.35751148701479873,1,4.0,0.7104640124812731,16,747.0,0.1144522937754379,11,491.0,0.22514089279853458,15,294.0,0.28557476766135004,21,690.0,0.11327789237597756,13,266.0,0.1358252255667216,13,500.0,0.11263077364588199,193,6326.0
3060.0,188,1300.0,2.5641025641025643,3.4655630850683834,1,27.0,0.474269228094505,9,126.0,0.2325066059288724,13,865.0,0.2830961750324526,22,653.0,0.14294910683312803,16,809.0,0.08660844986562956,18,617.0,0.18068914078320633,10,422.0,0.19722858804497267,1,14.0,0.7942602774771177,2,17.0,0.4135966974803854,0,5.0,0.8422880653053949,15,792.0,0.13292095740076657,5,454.0,0.29338261902251905,21,387.0,0.05134187059541288,24,711.0,0.08289465931208706,10,325.0,0.23630364568709197,21,595.0,0.051732179555171294,188,6819.0
3065.0,196,1546.0,3.0553359683794468,3.8402192967382005,6,35.0,0.4436465796536452,7,113.0,0.22732149078078742,11,902.0,0.2539860785859664,27,777.0,0.03327826376651205,13,867.0,0.09751016101169895,22,711.0,0.13447939426023903,7,463.0,0.2731073410392261,0,4.0,0.6619637532453684,2,21.0,0.5553557254136323,0,4.0,0.9295711662697236,16,865.0,0.20859581373691266,8,446.0,0.19813132992586457,24,438.0,0.05514162163154071,18,612.0,0.23379222157752405,9,316.0,0.2969736519793053,26,715.0,0.1339866250217782,196,7289.0
3070.0,201,1684.0,3.2572533849129592,3.797813836325169,10,81.0,0.387114984732732,3,115.0,0.3029806915208558,14,965.0,0.1760496005981702,28,921.0,0.02673863574213657,10,811.0,0.2252715458934672,25,715.0,0.04795402411488688,7,420.0,0.36850310340327447,6,18.0,0.3608266133962739,6,41.0,0.5614066887227881,1,2.0,0.6532550024394888,17,831.0,0.25189053519096,11,417.0,0.11502289374155376,15,404.0,0.2668625741878461,6,619.0,0.25571572968908846,14,320.0,0.2011761608976563,28,686.0,0.1652728748059557,201,7366.0
3075.0,184,1522.0,2.9610894941634243,3.4086306118098317,5,90.0,0.39347864542255323,8,143.0,0.2726028150634106,22,1062.0,0.03739214836278337,22,921.0,0.17550771366470913,6,742.0,0.2962492822731889,21,636.0,0.09406599004480445,5,311.0,0.37664265334464353,5,39.0,0.34533040440281115,4,44.0,0.2798133556773966,2,14.0,0.4759778184265669,15,678.0,0.15830809039148122,11,322.0,0.3452620923127702,9,431.0,0.281284206801239,6,637.0,0.17755201115148922,21,393.0,0.12750004115840483,22,805.0,0.0725110309920953,184,7268.0
3080.0,184,1536.0,2.959537572254335,3.550867099500826,2,51.0,0.45810632371046744,14,200.0,0.3251120801012405,27,1185.0,0.014496698399339277,12,766.0,0.330301755874094,8,775.0,0.2609137807519165,17,489.0,0.26142166909022263,4,306.0,0.19068450771462084,6,44.0,0.421162895587273,2,19.0,0.4333255992041561,0,7.0,0.7470456695084425,18,488.0,0.110046267879954,6,340.0,0.2630211768533623,8,456.0,0.167205688576301,14,698.0,0.11847926933523044,28,519.0,0.07381148096814666,18,905.0,0.05157666495742149,184,7248.0
3085.0,187,1732.0,3.3053435114503817,3.6548570561051195,2,43.0,0.4699912784454113,18,284.0,0.20993556644753872,32,1337.0,0.1448923491266226,5,741.0,0.26714462862055505,15,835.0,0.21252862722401386,4,511.0,0.32212947752470306,7,326.0,0.14978278883811394,6,61.0,0.3411428168778186,3,21.0,0.37250340236239504,0,4.0,0.9011399812344588,11,550.0,0.19157545857874667,10,345.0,0.17487377754471492,10,500.0,0.14898209512212396,13,678.0,0.2152108357609566,34,676.0,0.014621131490338982,17,995.0,0.16008460614328798,187,7907.0
3090.0,204,1851.0,3.545977011494253,3.9218828647598203,8,64.0,0.34240300395990125,19,323.0,0.13941450563452631,26,1329.0,0.21369497723453043,7,772.0,0.21554166975394504,14,779.0,0.13927473691201472,8,503.0,0.25730313691302975,13,380.0,0.14417014525085842,0,50.0,0.4959926772505687,5,46.0,0.34995511055443784,1,1.0,0.5749258848651831,7,547.0,0.33557733459507544,16,394.0,0.1558758802913817,18,576.0,0.173124262893427,11,561.0,0.27356309667131334,31,753.0,0.13911501713439325,20,1088.0,0.2361673326881683,204,8166.0
3095.0,210,1929.0,3.7167630057803467,3.8382410396627895,5,69.0,0.4069273671293602,11,280.0,0.23901654042369,18,1150.0,0.1937072538840144,15,829.0,0.20918655394488797,15,618.0,0.08004258674003019,9,468.0,0.2548971191067153,19,465.0,0.04968431187407158,3,12.0,0.6414843996640268,0,36.0,0.6954130744388062,2,13.0,0.4643765266348272,9,485.0,0.27100351252501664,23,497.0,0.05155655622853859,24,680.0,0.19620984582635403,7,604.0,0.20594934712236815,23,848.0,0.18395481255906593,27,1209.0,0.2220576667542149,210,8263.0
3100.0,201,2028.0,3.9226305609284333,3.6625834177350507,2,35.0,0.48594227234639514,1,294.0,0.36129876218693463,9,1149.0,0.18316325038605707,14,773.0,0.21384432037799136,15,686.0,0.11532655476651721,8,387.0,0.30145960136671324,22,494.0,0.09946665742632682,3,31.0,0.540410234903429,1,6.0,0.8235174231017967,0,8.0,0.7562102557592887,7,374.0,0.1702717779100218,28,635.0,0.09451907825572359,28,813.0,0.10213459871755409,8,642.0,0.1526603214545507,21,958.0,0.07618896093950438,34,1366.0,0.14344463161947876,201,8651.0
3105.0,192,1907.0,3.798804780876494,3.503014941719068,4,43.0,0.41802221651171556,7,306.0,0.24004986906519868,7,1182.0,0.31936163407347956,11,602.0,0.27811887437128996,15,734.0,0.25642920232415684,5,402.0,0.1968418113272713,19,437.0,0.21603235551263056,0,14.0,0.6817894528411934,0,2.0,0.5262219760580582,0,2.0,0.9081233069882412,5,335.0,0.14601328363492022,27,651.0,0.14720624513343109,29,962.0,0.046085990861665586,16,702.0,0.20491813649566756,17,1060.0,0.05760756275238964,30,1370.0,0.07181301910412673,192,8804.0
3110.0,204,1966.0,3.8777120315581852,3.73647405927371,10,74.0,0.3873406484419274,9,295.0,0.18525269927108465,14,1240.0,0.22548369008845606,8,648.0,0.1824662135186196,14,686.0,0.15673176186941432,9,426.0,0.1716467471031645,11,330.0,0.3727697139239463,3,11.0,0.6156007732004597,6,21.0,0.33073161669339246,1,3.0,0.653876329797415,6,341.0,0.24633459330691831,20,572.0,0.24239209956542687,30,1110.0,0.15206423111360048,16,674.0,0.23976832570035403,19,1149.0,0.1540649349153226,28,1229.0,0.07688288755767028,204,8809.0
3115.0,183,1765.0,3.4540117416829745,3.4999198571110584,7,91.0,0.4016358822710049,8,224.0,0.2294937609072728,15,1166.0,0.07525371641222678,10,690.0,0.16209735579215528,15,539.0,0.09271221735555586,14,456.0,0.1240900127961376,2,352.0,0.41130665399553734,1,13.0,0.6154825527325658,0,27.0,0.6230419848038098,2,14.0,0.5373336525077055,16,401.0,0.21570017245559528,15,603.0,0.12320808966356783,28,1124.0,0.14727275665238695,9,531.0,0.19851364547142739,27,1267.0,0.141996877211636,14,1192.0,0.11772224516796674,183,8690.0
3120.0,174,1441.0,2.8254901960784315,3.3613838217430083,3,47.0,0.43618305287490156,2,199.0,0.3828023796760682,16,964.0,0.07820185563212702,9,615.0,0.2088678513839672,10,531.0,0.09899168644110598,17,388.0,0.17622576757640643,9,382.0,0.2934760907778459,6,24.0,0.2933939930450811,2,10.0,0.7175533498253495,0,5.0,0.7304163149842599,24,506.0,0.06805483356693494,11,667.0,0.1164182082832995,21,1014.0,0.12147864321971828,2,504.0,0.2749282081627251,33,1417.0,0.0446517473141587,9,1222.0,0.14401501898677121,174,8495.0
3125.0,187,1406.0,2.735408560311284,3.4741354093282366,3,42.0,0.40537803985583193,7,216.0,0.28913256234684237,13,1032.0,0.11094829928731595,6,434.0,0.29393405571746095,11,526.0,0.14115724764473567,13,440.0,0.1709799800230725,10,376.0,0.16643012300182697,12,76.0,0.12274227987524183,2,8.0,0.49227338767251866,0,4.0,0.932720978739973,28,628.0,0.05173387096322006,13,715.0,0.23088621240995755,17,811.0,0.14120439338479338,7,522.0,0.3177095791905891,37,1398.0,0.034708594801678865,8,1145.0,0.264711844883555,187,8373.0
